0050,jxW50,"13,383,846","4,145","1,164,633,494",86.45,87.35,86.45,87.25,+,1.00,87.20,"1,108",87.25,15,"0.00"","
0051,j100,"16,145",15,"551,363",34.06,34.19,34.06,34.19,+,0.26,34.06,2,34.20,1,"0.00"","
0052,I,"112,224",23,"6,275,654",55.35,55.95,55.35,55.85,+,0.90,56.00,21,56.05,1,"0.00"","
0053,jql,"17,000",16,"636,230",37.22,37.74,37.22,37.74,+,0.66,37.61,1,37.81,20,"0.00"","
0054,jx50,"2,000",2,"49,760",24.88,24.88,24.88,24.88,+,0.09,24.89,20,24.96,1,"0.00"","
0055,jMSCI,"29,000",14,"528,340",18.22,18.24,18.21,18.21,-,0.01,18.21,20,18.23,1,"0.00"","
0056,j,"2,140,786",981,"59,046,273",27.59,27.64,27.54,27.61,+,0.05,27.61,950,27.62,4,"0.00"","
0057,Ix,"24,000",8,"1,274,050",52.90,53.20,52.90,53.20,+,0.70,53.20,1,53.35,21,"0.00"","
0058,IoF,"22,000",5,"1,091,090",49.49,49.60,49.49,49.60,+,0.30,49.55,1,49.60,3,"0.00"","
0059,I,"3,000",3,"133,240",44.34,44.48,44.34,44.48,+,0.06,44.50,1,44.64,11,"0.00"","
0061,j_`,"405,065",131,"6,600,262",16.35,16.35,16.23,16.32,-,0.01,16.27,1,16.32,15,"0.00"","
006203,jMSCIxW,"8,000",8,"320,930",39.93,40.31,39.93,40.31,+,0.65,40.27,20,40.31,1,"0.00"","
006204,OW[v,"4,000",4,"228,000",56.85,57.10,56.85,56.95,+,0.25,57.15,20,57.25,1,"0.00"","
006205,IW,"2,272,513",491,"63,609,498",28.01,28.07,27.92,27.97,-,0.04,27.97,3,27.99,1,"0.00"","
006206,jW50,"580,315",160,"16,552,826",28.55,28.60,28.45,28.52,-,0.03,28.47,16,28.52,32,"0.00"","
006207,FH`,"172,000",36,"3,553,520",20.70,20.73,20.64,20.65,-,0.05,20.64,53,20.65,4,"0.00"","
006208,Ix50,"45,687",29,"2,300,603",50.15,50.45,50.15,50.45,+,0.57,50.45,18,50.50,1,"0.00"","
00625K,IW+R,"50,000",3,"312,000",6.24,6.24,6.24,6.24,-,0.04,6.19,50,6.29,5,"0.00"","
00631L,jxW502,"4,443,040",794,"181,651,700",40.65,41.15,40.65,41.14,+,0.79,41.14,182,41.15,16,"0.00"","
00632R,jxW501,"83,570,854","9,572","1,000,443,444",12.01,12.01,11.94,11.95,-,0.09,11.94,"4,290",11.95,"3,023","0.00"","
00633L,IW2,"20,581,200","3,564","746,850,159",36.50,36.53,36.10,36.17,-,0.27,36.16,"1,045",36.17,146,"0.00"","
00634R,IW1,"895,000",94,"6,910,140",7.71,7.74,7.70,7.74,+,0.03,7.73,200,7.74,294,"0.00"","
