0050,jxW50,"2,747,290","1,267","222,731,207",80.85,81.35,80.75,81.25,-,0.35,81.25,83,81.30,1,"0.00"","
0051,j100,"31,334",15,"941,773",30.00,30.20,30.00,30.10,+,0.10,30.09,50,30.15,6,"0.00"","
0052,I,"2,000",2,"98,780",49.39,49.39,49.39,49.39,-,0.45,49.16,10,49.54,1,"0.00"","
0053,jql,"53,000",12,"1,898,120",35.98,35.98,35.74,35.88,-,0.10,35.92,50,36.26,20,"0.00"","
0054,jx50,"7,000",6,"178,430",25.63,25.63,25.43,25.52,-,0.12,25.55,50,25.79,20,"0.00"","
0055,jMSCI,"151,162",33,"2,374,963",15.61,15.75,15.61,15.75,+,0.03,15.75,196,15.76,2,"0.00"","
0056,j,"4,616,210","1,197","118,960,231",25.75,25.86,25.65,25.86,-,0.04,25.86,14,25.88,1,"0.00"","
0057,Ix,"11,000",3,"533,980",48.34,48.58,48.34,48.58,-,0.37,48.40,1,48.58,20,"0.00"","
0058,IoF,"1,000",1,"47,190",47.19,47.19,47.19,47.19,+,0.29,46.98,1,47.39,10,"0.00"","
0059,I,"1,100",2,"41,045",37.28,37.28,37.28,37.28,+,0.09,37.03,2,37.37,2,"0.00"","
0061,j_`,"3,354,000",823,"54,727,470",16.30,16.40,16.25,16.27,-,0.16,16.26,113,16.27,23,"0.00"","
006203,jMSCIxW,0,0,0,--,--,--,--, ,0.00,37.38,50,37.72,20,"0.00"","
006204,OW[v,"28,000",4,"1,481,400",52.80,53.00,52.80,53.00,-,0.25,53.00,15,53.20,100,"0.00"","
006205,IW,"8,738,254","1,561","260,969,100",29.89,30.02,29.58,29.68,-,0.27,29.67,73,29.68,136,"0.00"","
006206,jW50,"1,672,000",376,"49,154,100",29.50,29.56,29.16,29.27,-,0.23,29.27,10,29.30,211,"0.00"","
006207,FH`,"2,908,630",396,"64,631,462",22.00,22.43,22.00,22.15,-,0.21,22.15,3,22.16,5,"0.00"","
006208,Ix50,"6,187",9,"295,833",47.90,47.90,47.78,47.78,-,0.26,47.83,1,48.10,20,"0.00"","
00625K,IW+R,"50,000",2,"330,500",6.61,6.61,6.61,6.61,-,0.03,6.60,10,6.65,10,"0.00"","
00631L,jxW502,"4,442,500","1,109","148,864,144",33.50,33.73,33.28,33.67,-,0.25,33.67,1,33.68,2,"0.00"","
00632R,jxW501,"89,731,201","8,585","1,241,284,602",13.89,13.89,13.79,13.81,+,0.03,13.81,"5,930",13.82,407,"0.00"","
00633L,IW2,"34,308,625","6,613","1,396,785,681",40.89,41.29,40.32,40.36,-,0.72,40.36,479,40.37,16,"0.00"","
00634R,IW1,"2,236,150",277,"17,677,289",7.98,7.98,7.87,7.94,+,0.07,7.94,4,7.95,156,"0.00"","
00635U,jS&P,"2,707,213",656,"54,685,531",20.20,20.26,20.16,20.18,+,0.12,20.18,207,20.19,31,"0.00"","
00636,A50,"5,091,000","1,296","94,332,480",18.50,18.69,18.42,18.45,-,0.18,18.44,112,18.45,26,"0.00"","
00637L,j`3002,"86,694,195","11,123","1,328,233,271",15.40,15.54,15.19,15.20,-,0.26,15.20,"1,455",15.21,7,"0.00"","
00638R,j`3001,"217,000",68,"3,562,750",16.36,16.51,16.36,16.47,+,0.15,16.47,43,16.49,13,"0.00"","
00639,I`100,"5,304,854",755,"54,627,850",10.30,10.36,10.22,10.25,-,0.05,10.25,483,10.26,4,"0.00"","
00640L,I2,"1,245,000",213,"24,616,490",19.95,19.95,19.57,19.74,-,0.51,19.71,1,19.74,34,"0.00"","
00641R,I1,"1,200,000",243,"19,960,890",16.59,16.69,16.59,16.66,+,0.25,16.65,51,16.66,5,"0.00"","
00642U,jS&Po,"7,263,183","1,523","117,374,029",16.27,16.27,16.09,16.12,-,0.42,16.11,45,16.12,748,"0.00"","
00643,sq`p,"2,446,000",328,"35,234,980",14.38,14.48,14.31,14.43,+,0.02,14.43,38,14.44,52,"0.00"","
00643K,sq`p+R,0,0,0,--,--,--,--, ,0.00,3.17,10,3.26,10,"0.00"","
00645,I,"21,000",7,"426,010",20.32,20.32,20.24,20.30,-,0.29,20.28,3,20.30,32,"0.00"","
00646,jS&P500,"41,000",27,"904,070",22.08,22.08,22.00,22.07,-,0.19,22.03,3,22.05,1,"0.00"","
00647L,jS&P5002,"6,000",6,"158,030",26.22,26.45,26.22,26.35,-,0.66,26.33,1,26.41,20,"0.00"","
00648R,jS&P5001,"2,137,000",464,"33,282,430",15.60,15.62,15.54,15.58,+,0.16,15.57,15,15.58,32,"0.00"","
00649,FH,"168,000",18,"3,262,890",19.43,19.58,19.38,19.38,-,0.27,19.38,17,19.40,85,"0.00"","
00650L,FH2,"816,000",137,"23,637,370",29.51,29.54,28.82,28.84,-,1.03,28.84,4,28.87,32,"0.00"","
00651R,FH1,"849,000",152,"8,225,400",9.65,9.78,9.60,9.78,+,0.23,9.78,15,9.79,4,"0.00"","
00652,IL,"248,870",63,"5,519,020",22.43,22.43,22.13,22.20,-,0.25,22.19,1,22.20,1,"0.00"","
00653L,IL2,"1,159,000",356,"30,749,030",26.85,26.85,26.38,26.58,-,0.63,26.57,10,26.58,28,"0.00"","
00654R,IL1,"379,000",87,"6,096,810",16.00,16.12,16.00,16.07,+,0.17,16.07,73,16.10,108,"0.00"","
00655L,A502,"9,521,300","2,812","281,689,134",29.70,29.99,29.26,29.33,-,0.58,29.33,123,29.36,147,"0.00"","
00656R,A501,"221,000",39,"3,305,780",14.86,15.01,14.86,15.00,+,0.14,15.00,55,15.02,50,"0.00"","
00657,g225,"3,000",3,"70,660",23.58,23.58,23.50,23.50,-,0.40,23.48,20,23.50,4,"0.00"","
00658L,2,"136,000",35,"3,725,720",27.36,27.51,27.21,27.38,-,0.91,27.36,1,27.38,8,"0.00"","
00659R,1,"406,000",57,"6,279,940",15.49,15.51,15.42,15.47,+,0.27,15.47,30,15.48,2,"0.00"","
00660,jw50,"38,000",13,"922,200",24.27,24.29,24.20,24.27,-,0.21,24.21,4,24.27,46,"0.00"","
00661,jg225,"12,000",4,"290,420",24.39,24.39,24.15,24.15,X,0.00,24.10,10,24.30,10,"0.00"","
00662,INASDAQ,"51,500",18,"1,240,690",24.13,24.13,24.07,24.08,-,0.48,24.07,12,24.08,64,"0.00"","
00663L,OW[v2,"810,000",132,"24,507,810",30.06,30.47,30.06,30.37,-,0.20,30.36,1,30.37,72,"0.00"","
00664R,OW[v1,"4,580,000",968,"71,840,110",15.74,15.75,15.62,15.67,+,0.05,15.67,26,15.68,100,"0.00"","
00665L,IH2,"2,879,000",484,"78,848,390",27.91,27.91,27.04,27.06,-,1.13,27.06,43,27.07,51,"0.00"","
00666R,IH1,"404,000",48,"6,221,890",15.42,15.53,15.30,15.53,+,0.29,15.50,30,15.53,29,"0.00"","
00667,j,"44,000",9,"957,210",21.77,21.77,21.64,21.64, ,0.00,21.45,2,21.66,50,"0.00"","
00668,D,"14,000",8,"322,630",23.05,23.05,23.03,23.03,-,0.15,23.03,50,23.06,1,"0.00"","
00669R,D1,"946,000",176,"15,298,900",16.21,16.21,16.12,16.15,+,0.10,16.15,32,16.16,271,"0.00"","
00670L,INASDAQ2,"477,000",123,"11,027,140",23.08,23.17,23.07,23.12,-,1.15,23.11,8,23.12,85,"0.00"","
00671R,INASDAQ1,"1,631,000",196,"29,537,830",18.11,18.13,18.07,18.13,+,0.41,18.10,11,18.13,85,"0.00"","
00672L,jS&Po2,"57,920,000","7,751","807,048,530",14.08,14.09,13.76,13.81,-,0.77,13.80,"1,098",13.81,"3,323","0.00"","
00673R,jS&Po1,"9,249,964","1,257","194,440,304",20.94,21.15,20.92,21.13,+,0.57,21.13,21,21.14,35,"0.00"","
00674R,jS&P1,"264,000",58,"5,138,170",19.44,19.51,19.42,19.50,-,0.11,19.49,12,19.50,1,"0.00"","
00675L,IOW[v2,"918,000",198,"12,012,130",13.01,13.18,12.98,13.13,-,0.09,13.13,2,13.14,450,"0.00"","
