0050,jxW50,"12,064,036","3,531","948,108,881",78.20,79.30,78.00,79.30,+,0.15,79.25,14,79.30,476,"0.00"","
0051,j100,"18,000",15,"525,910",28.97,29.36,28.90,29.29,-,0.24,29.29,16,29.30,2,"0.00"","
0052,I,"106,000",10,"5,324,290",49.94,50.25,49.94,50.20,-,0.45,50.00,5,50.45,1,"0.00"","
0053,jql,"16,000",8,"517,750",32.20,32.40,32.20,32.40,-,0.27,32.43,20,32.45,2,"0.00"","
0054,jx50,"5,000",4,"105,650",21.13,21.15,21.09,21.15,-,0.28,21.17,20,21.33,20,"0.00"","
0055,jMSCI,"44,000",22,"769,620",17.47,17.58,17.43,17.57,-,0.09,17.56,20,17.57,1,"0.00"","
0056,j,"7,193,014","2,848","182,593,516",25.38,25.55,25.15,25.55,+,0.01,25.55,48,25.56,6,"0.00"","
0057,Ix,"21,000",7,"998,330",47.18,47.66,47.16,47.66,-,0.07,47.47,20,47.86,5,"0.00"","
0058,IoF,"21,000",4,"915,440",43.44,43.60,43.44,43.60,-,0.11,43.37,1,43.65,1,"0.00"","
0059,I,0,0,0,--,--,--,--, ,0.00,42.50,2,--,0,"0.00"","
0061,j_`,"2,795,902",663,"40,939,344",14.57,14.80,14.48,14.78,+,0.02,14.78,14,14.79,11,"0.00"","
006203,jMSCIxW,"1,000",1,"36,000",36.00,36.00,36.00,36.00,X,0.00,36.05,20,36.30,20,"0.00"","
006204,OW[v,"1,000",1,"51,300",51.30,51.30,51.30,51.30,X,0.00,51.15,20,51.35,50,"0.00"","
006205,IW,"6,829,250","1,760","174,667,707",25.54,25.80,25.35,25.80,+,0.16,25.79,1,25.80,96,"0.00"","
006206,jW50,"2,899,046",483,"77,819,156",26.73,27.08,26.53,27.07,+,0.26,27.07,4,27.08,87,"0.00"","
006207,FH`,"531,000",160,"9,856,720",18.60,18.75,18.40,18.75,+,0.06,18.74,2,18.75,10,"0.00"","
006208,Ix50,"53,264",15,"2,447,174",45.60,45.99,45.47,45.98,-,0.22,45.98,1,48.63,1,"0.00"","
00625K,IW+R,"55,000",5,"315,560",5.83,5.83,5.73,5.73,-,0.10,5.76,10,5.85,5,"0.00"","
00631L,jxW502,"5,791,058","1,889","189,935,501",32.60,33.34,32.32,33.34,+,0.12,33.33,11,33.34,78,"0.00"","
00632R,jxW501,"87,674,218","8,354","1,158,659,033",13.26,13.33,13.12,13.12,-,0.01,13.12,"1,176",13.13,406,"0.00"","
00633L,IW2,"47,479,000","9,795","1,517,999,548",31.50,32.71,31.33,32.71,+,0.61,32.70,5,32.71,201,"0.00"","
00634R,IW1,"2,729,361",550,"22,469,165",8.27,8.31,8.13,8.13,-,0.04,8.13,27,8.14,89,"0.00"","
00635U,jS&P,"951,041",272,"17,612,710",18.50,18.55,18.50,18.53,+,0.06,18.52,6,18.53,4,"0.00"","
00636,A50,"6,146,721","1,443","105,859,696",17.06,17.44,17.05,17.44,+,0.16,17.43,62,17.44,58,"0.00"","
00636K,A50+U,100,1,558,5.58,5.58,5.58,5.58,-,0.02,5.60,20,5.65,10,"0.00"","
00637L,j`3002,"172,305,500","20,074","2,090,624,647",11.94,12.42,11.90,12.42,+,0.24,12.41,118,12.42,"1,289","0.00"","
00638R,j`3001,"875,000",209,"14,397,430",16.53,16.60,16.23,16.23,-,0.17,16.21,147,16.25,5,"0.00"","
00639,I`100,"3,793,964",848,"29,758,168",7.82,7.91,7.78,7.91,+,0.04,7.91,64,7.92,31,"0.00"","
00640L,I2,"1,534,000",232,"34,060,260",22.19,22.38,22.13,22.35,-,0.50,22.34,28,22.35,89,"0.00"","
00641R,I1,"1,085,000",194,"16,035,760",14.83,14.83,14.71,14.71,+,0.15,14.71,53,14.73,1,"0.00"","
00642U,jS&Po,"1,688,189",352,"37,726,533",22.34,22.39,22.30,22.33,-,0.22,22.33,7,22.35,200,"0.00"","
00643,sq`p,"1,502,000",344,"14,952,100",10.00,10.08,9.85,10.08,+,0.05,10.05,73,10.08,39,"0.00"","
00643K,sq`p+R,0,0,0,--,--,--,--, ,0.00,2.25,10,2.28,10,"0.00"","
00645,I,"107,737",20,"2,357,979",21.89,21.95,21.86,21.95,-,0.24,21.93,33,21.96,1,"0.00"","
00646,jS&P500,"71,000",37,"1,843,280",25.95,26.01,25.92,25.96,-,0.20,25.95,3,26.00,52,"0.00"","
00647L,jS&P5002,"123,000",45,"4,022,350",32.56,32.84,32.56,32.80,-,0.51,32.80,4,32.84,30,"0.00"","
00648R,jS&P5001,"442,000",120,"5,869,900",13.32,13.32,13.25,13.26,+,0.10,13.26,15,13.27,21,"0.00"","
00649,FH,"72,000",14,"1,379,010",18.75,19.34,18.75,19.34,+,0.22,19.26,10,19.34,30,"0.00"","
00650L,FH2,"192,000",56,"4,919,490",25.35,26.12,25.27,26.12,+,0.42,26.15,3,26.16,10,"0.00"","
00651R,FH1,"1,145,000",194,"10,934,630",9.69,9.69,9.45,9.45,-,0.05,9.44,37,9.45,15,"0.00"","
00652,IL,"32,700",28,"684,324",20.65,21.00,20.65,20.94,-,0.18,20.92,32,20.98,20,"0.00"","
00653L,IL2,"582,000",199,"15,199,880",26.11,26.44,26.00,26.16,-,0.40,26.14,9,26.16,15,"0.00"","
00654R,IL1,"329,000",81,"5,053,280",15.45,15.45,15.32,15.35,+,0.12,15.35,27,15.36,3,"0.00"","
00655L,A502,"22,614,500","5,377","521,513,970",22.80,23.66,22.60,23.65,+,0.45,23.65,96,23.66,261,"0.00"","
00656R,A501,"945,000",189,"14,183,830",15.11,15.14,14.79,14.79,-,0.17,14.80,2,14.81,21,"0.00"","
00657,g225,"78,000",11,"2,151,320",27.58,27.70,27.50,27.70,-,0.31,27.72,42,27.78,80,"0.00"","
00657K,g225+U,100,1,894,8.94,8.94,8.94,8.94,-,0.13,8.98,10,9.02,5,"0.00"","
00658L,2,"397,000",51,"14,281,060",35.65,36.22,35.65,36.22,-,0.65,36.16,2,36.22,28,"0.00"","
00659R,1,"454,000",229,"5,647,040",12.49,12.51,12.40,12.40,+,0.08,12.39,43,12.41,20,"0.00"","
00660,jw50,"5,000",5,"115,390",23.03,23.18,23.03,23.07,X,0.00,23.06,25,23.07,2,"0.00"","
00661,jg225,0,0,0,--,--,--,--, ,0.00,28.04,10,28.33,50,"0.00"","
00662,INASDAQ,"231,240",19,"6,981,771",30.11,30.30,30.09,30.21,-,0.28,30.21,2,30.30,50,"0.00"","
00663L,OW[v2,"1,812,000",164,"54,255,210",29.77,30.35,29.42,30.32,+,0.05,30.32,174,30.35,3,"0.00"","
00664R,OW[v1,"2,842,490",395,"42,601,240",15.01,15.09,14.87,14.87, ,0.00,14.87,8,14.88,300,"0.00"","
00665L,I2,"808,000",183,"19,717,270",23.80,24.85,23.80,24.81,+,0.49,24.74,92,24.81,65,"0.00"","
00666R,I1,"123,000",20,"1,838,150",17.53,17.53,14.73,14.73,-,0.11,14.74,50,14.78,80,"0.00"","
00667,j,"16,000",4,"330,950",20.61,20.84,20.61,20.84,+,0.05,20.84,15,20.93,15,"0.00"","
00668,D,"61,000",22,"1,670,860",27.36,27.45,27.36,27.45,-,0.12,27.39,34,27.45,29,"0.00"","
00668K,D+U,100,1,888,8.88,8.88,8.88,8.88,-,0.07,8.87,10,8.92,5,"0.00"","
00669R,D1,"1,465,000",253,"19,568,640",13.37,13.37,13.34,13.35,+,0.12,13.34,109,13.35,2,"0.00"","
00670L,INASDAQ2,"957,000",270,"31,345,970",32.63,32.92,32.58,32.90,-,0.88,32.89,3,32.90,4,"0.00"","
00671R,INASDAQ1,"1,002,000",173,"14,049,490",14.04,14.05,13.97,13.99,+,0.16,13.99,3,14.00,30,"0.00"","
00672L,jS&Po2,"7,151,000","1,827","195,527,410",27.39,27.48,27.23,27.36,-,0.63,27.35,36,27.36,185,"0.00"","
00673R,jS&Po1,"6,152,000",555,"82,272,370",13.37,13.40,13.35,13.37,+,0.15,13.37,113,13.38,55,"0.00"","
00674R,jS&P1,"6,000",3,"122,480",20.40,20.46,20.40,20.46,-,0.07,20.40,51,20.45,50,"0.00"","
00675L,IOW[v2,"1,211,000",268,"15,687,540",12.86,13.15,12.73,13.15,+,0.04,13.14,1,13.15,103,"0.00"","
00676R,IOW[v1,"3,199,200",418,"25,962,760",8.13,8.17,8.05,8.05, ,0.00,8.04,257,8.05,281,"0.00"","
00677U,IVIX,"85,302,400","5,891","560,579,032",6.60,6.62,6.52,6.52,+,0.20,6.52,"2,620",6.53,478,"0.00"","
00678,sqNBI,"333,000",35,"7,729,520",23.30,23.30,23.18,23.23,-,0.27,23.20,1,23.23,6,"0.00"","
00680L,j202,"4,000",2,"68,570",17.15,17.15,17.12,17.12,X,0.00,17.10,25,17.16,55,"0.00"","
00681R,j201,"1,000",1,"19,920",19.92,19.92,19.92,19.92,X,0.00,19.95,150,20.01,35,"0.00"","
00682U,j,"18,000",13,"342,360",18.97,19.04,18.97,19.03,+,0.04,18.97,5,19.03,6,"0.00"","
00683L,j2,"360,000",100,"6,617,510",18.42,18.42,18.36,18.37,+,0.10,18.36,128,18.37,10,"0.00"","
00684R,j1,"27,000",8,"536,400",19.88,19.88,19.86,19.86,-,0.06,19.86,15,19.91,50,"0.00"","
00685L,sqOW[v2,"140,000",18,"1,595,580",11.26,11.51,11.26,11.51,+,0.03,11.50,41,11.51,4,"0.00"","
00686R,sqOW[v1,"71,000",22,"627,760",8.87,8.91,8.79,8.81,+,0.02,8.79,2,8.80,891,"0.00"","
00688L,20~2,"205,000",6,"3,550,690",17.33,17.38,17.32,17.38,+,0.13,17.29,75,17.37,25,"0.00"","
00689R,20~1,"203,000",5,"4,132,990",20.36,20.36,20.33,20.33,-,0.10,20.33,50,20.41,50,"0.00"","
00690,w30,"289,278",26,"6,011,239",20.70,20.93,20.68,20.93,+,0.03,20.85,1,20.93,10,"0.00"","
