0050,jxW50,"8,625,123","3,297","656,617,939",76.40,76.50,75.75,76.00,-,0.70,76.00,14,76.05,44,"0.00"","
0051,j100,"46,000",15,"1,370,050",29.75,29.81,29.75,29.75,-,0.10,29.75,4,29.76,2,"0.00"","
0052,I,"101,000",9,"4,792,890",47.61,47.61,47.45,47.49,-,0.60,47.23,1,47.56,1,"0.00"","
0053,jql,"3,000",3,"94,330",31.45,31.45,31.43,31.43,-,0.10,31.21,20,31.43,20,"0.00"","
0054,jx50,"29,000",18,"600,630",20.75,20.76,20.65,20.67,-,0.23,20.67,1,20.68,21,"0.00"","
0055,jMSCI,"985,000",164,"17,731,300",18.00,18.05,17.95,17.95,-,0.09,17.94,31,17.95,88,"0.00"","
0056,j,"3,387,463","1,836","82,090,647",24.39,24.39,24.14,24.17,-,0.23,24.16,191,24.17,90,"0.00"","
0057,Ix,"20,000",5,"919,380",46.23,46.23,45.94,45.94,-,0.50,45.71,20,46.00,2,"0.00"","
0058,IoF,"20,000",5,"835,440",42.06,42.06,41.74,41.74,-,0.21,41.71,1,42.31,1,"0.00"","
0059,I,"7,000",4,"301,130",42.83,43.12,42.83,42.86,+,0.03,42.00,2,43.12,2,"0.00"","
0061,j_`,"717,688",245,"11,043,712",15.52,15.53,15.30,15.35,-,0.23,15.34,6,15.35,6,"0.00"","
006203,jMSCIxW,0,0,0,--,--,--,--, ,0.00,34.68,20,34.93,20,"0.00"","
006204,OW[v,"1,000",1,"48,350",48.35,48.35,48.35,48.35,X,0.00,48.35,20,48.50,50,"0.00"","
006205,IW,"3,893,238",698,"104,861,404",27.05,27.18,26.79,26.82,-,0.28,26.82,25,26.85,112,"0.00"","
006206,jW50,"708,999",188,"19,749,491",28.03,28.09,27.68,27.75,-,0.27,27.74,10,27.75,15,"0.00"","
006207,FH`,"559,245",157,"11,011,815",19.79,19.83,19.55,19.56,-,0.29,19.58,3,19.60,76,"0.00"","
006208,Ix50,"45,864",44,"2,035,174",44.37,44.44,44.28,44.31,-,0.30,44.36,2,45.20,1,"0.00"","
00625K,IW+R,"50,000",2,"303,000",6.06,6.06,6.06,6.06,-,0.07,6.06,10,6.07,1,"0.00"","
00631L,jxW502,"3,778,200",973,"120,287,330",31.95,32.16,31.56,31.75,-,0.48,31.74,208,31.75,68,"0.00"","
00632R,jxW501,"40,015,921","4,472","532,307,267",13.29,13.36,13.23,13.31,+,0.09,13.31,"1,472",13.32,61,"0.00"","
00633L,IW2,"35,919,782","8,033","1,192,858,799",33.56,33.79,32.78,32.81,-,1.00,32.81,563,32.82,10,"0.00"","
00634R,IW1,"1,062,000",159,"8,299,220",7.82,7.87,7.75,7.87,+,0.10,7.85,8,7.87,151,"0.00"","
00635U,jS&P,"279,326",93,"5,123,324",18.35,18.36,18.33,18.35,+,0.04,18.34,139,18.35,9,"0.00"","
00636,A50,"2,682,100",723,"47,596,475",17.83,17.87,17.65,17.67,-,0.18,17.66,164,17.67,180,"0.00"","
00636K,A50+U,100,1,578,5.78,5.78,5.78,5.78,-,0.02,5.69,10,5.75,12,"0.00"","
00637L,j`3002,"176,868,276","16,317","2,228,959,478",12.70,12.80,12.43,12.46,-,0.32,12.46,"1,402",12.47,"2,201","0.00"","
00638R,j`3001,"328,000",84,"5,165,420",15.72,15.85,15.63,15.81,+,0.21,15.81,71,15.83,6,"0.00"","
00639,I`100,"3,259,410",378,"27,379,102",8.49,8.49,8.34,8.36,-,0.13,8.36,47,8.37,6,"0.00"","
00640L,I2,"422,000",49,"8,648,860",20.56,20.62,20.42,20.49,-,0.26,20.47,4,20.49,5,"0.00"","
00641R,I1,"546,000",86,"8,339,880",15.27,15.31,15.21,15.28,+,0.13,15.26,8,15.28,1,"0.00"","
00642U,jS&Po,"738,300",306,"13,648,076",18.55,18.55,18.43,18.48,-,0.09,18.48,77,18.49,1,"0.00"","
00643,sq`p,"1,510,000",255,"16,416,230",11.00,11.00,10.81,10.81,-,0.19,10.80,52,10.81,13,"0.00"","
00643K,sq`p+R,0,0,0,--,--,--,--, ,0.00,2.41,10,2.43,10,"0.00"","
00645,I,"68,431",11,"1,435,268",20.98,21.04,20.96,20.97,-,0.11,20.97,1,20.99,10,"0.00"","
00646,jS&P500,"189,000",86,"4,738,570",25.11,25.16,25.04,25.05,-,0.43,25.05,11,25.07,50,"0.00"","
00647L,jS&P5002,"18,000",17,"543,730",30.26,30.26,30.15,30.19,-,1.07,30.15,16,30.24,50,"0.00"","
00648R,jS&P5001,"1,038,000",220,"14,189,720",13.61,13.70,13.61,13.68,+,0.25,13.68,74,13.69,252,"0.00"","
00649,FH,"104,000",47,"2,023,260",19.59,19.59,19.39,19.39,-,0.28,19.38,3,19.42,20,"0.00"","
00650L,FH2,"162,000",33,"4,323,290",26.72,26.88,26.25,26.35,-,0.77,26.24,33,26.35,30,"0.00"","
00651R,FH1,"881,000",223,"8,335,260",9.45,9.65,9.38,9.50,+,0.23,9.49,12,9.50,49,"0.00"","
00652,IL,"36,383",24,"805,473",22.25,22.25,22.06,22.08,+,0.01,22.08,8,22.12,3,"0.00"","
00653L,IL2,"135,000",55,"3,756,290",27.89,27.89,27.66,27.72,-,0.02,27.66,1,27.73,1,"0.00"","
00654R,IL1,"134,000",42,"1,985,130",14.81,14.86,14.79,14.84,+,0.01,14.84,42,14.87,2,"0.00"","
00655L,A502,"14,261,066","3,293","341,675,347",24.19,24.36,23.65,23.72,-,0.66,23.71,159,23.72,85,"0.00"","
00656R,A501,"78,000",34,"1,124,450",14.33,14.48,14.30,14.47,+,0.16,14.47,15,14.48,2,"0.00"","
00657,g225,"3,000",3,"79,780",26.62,26.64,26.52,26.52,-,0.30,26.52,49,26.56,30,"0.00"","
00657K,g225+U,100,1,865,8.65,8.65,8.65,8.65,-,0.06,8.58,5,8.62,10,"0.00"","
00658L,2,"178,000",20,"5,910,090",33.19,33.38,33.03,33.13,-,0.68,33.05,53,33.13,49,"0.00"","
00659R,1,"111,000",22,"1,425,470",12.82,12.87,12.80,12.86,+,0.13,12.86,1,12.87,55,"0.00"","
00660,jw50,"4,000",2,"90,750",22.68,22.69,22.68,22.69,-,0.10,22.58,30,22.69,5,"0.00"","
00661,jg225,"2,000",2,"54,200",27.10,27.10,27.10,27.10,X,0.00,27.05,3,27.10,4,"0.00"","
00662,INASDAQ,"217,066",53,"6,080,668",28.07,28.07,27.98,27.98,-,1.03,27.99,50,28.02,50,"0.00"","
00663L,OW[v2,"462,000",50,"13,573,060",29.36,29.50,29.00,29.17,-,0.43,29.17,191,29.18,1,"0.00"","
00664R,OW[v1,"4,238,004",378,"64,014,002",15.08,15.17,15.01,15.12,+,0.12,15.11,50,15.12,36,"0.00"","
00665L,I2,"171,000",64,"4,400,780",26.14,26.14,25.50,25.63,-,0.66,25.58,35,25.66,50,"0.00"","
00666R,I1,"233,000",42,"3,350,920",14.35,14.47,14.28,14.45,+,0.26,14.42,1,14.45,59,"0.00"","
00667,j,"3,000",2,"61,010",20.38,20.38,20.25,20.25,-,0.19,20.26,15,20.39,15,"0.00"","
00668,D,"12,000",10,"322,530",26.87,26.94,26.83,26.87,-,0.40,26.87,1,26.93,30,"0.00"","
00668K,D+U,100,1,875,8.75,8.75,8.75,8.75,-,0.14,8.70,10,8.75,10,"0.00"","
00669R,D1,"1,726,000",194,"23,352,390",13.50,13.55,13.50,13.53,+,0.21,13.53,2,13.55,156,"0.00"","
